rating,comment,appointment_id,customer_id
"5","پوستم بعد از جلسه خیلی نرم و صاف شد.","1d3e724b-7a94-44c3-a290-09619dadfda1","7bbe6dac-2823-4880-9b60-d3b761129c28"
"0","خیلی راحت بودم، مثل اینکه دارم با دوستم کار می‌کنم.","3658707c-f2c2-4229-b087-45f9c39ec036","02462de7-8996-4750-b5be-a9e3255bc973"
"0","خوب بود ولی فکر کنم نیاز به جلسه چهارم دارم.","aa0baf9c-3b26-464c-a489-7f0079e771b3","173e5304-852c-4ba0-9f82-77e2e46d25d8"
"5","احساس کردم که به نیاز شخصی من توجه کردن.","179a21ab-e2a2-41c6-80ad-b37cd892a5c9","36658f50-5d9e-436f-8296-c5ea50945d65"
"0","خدماتشون عالی بود، فقط رزرو سخت بود.","bcae77d8-02de-41a6-b865-097e751cdefe","c87dcd72-e61a-4f0f-b12e-cbd4afec1dad"
"5","ماساژشون واقعاً استرس‌هامو کم کرد.","b7bbe678-8994-42ff-b973-770984bae497","23b6aa3f-7f0b-484c-bc35-d47aac024b07"
"3","خدماتشون عالی بود، فقط رزرو سخت بود.","2b36aa41-a945-4271-afc6-5c27a42269e4","9ee59259-ecf9-4960-ad7a-0f4584a6411f"
"7","کارشون خوب بود ولی رفتار پذیرش چندان مناسب نبود.","884fe91c-4d8d-4c2b-ae8e-4c482cb21795","58aee9c4-0201-40cd-b38f-38e584c15a5c"
"0","ماساژشون واقعاً استرس‌هامو کم کرد.","c7409344-266d-4562-9d2f-6d69fced3885","7ca06de6-4c97-4139-9393-6acadbb25905"
"3","خوب بود ولی فکر کنم یه کم عجله‌کاری داشتن.","fbcb3f39-c7f6-4644-8949-f48dbe298a6d","6f4a2d49-0a9e-49d8-9313-af7f075690d1"
"1","جلد صورتم یک هفته بعد کاملاً شفاف شد.","abe7e4b7-c1f9-4536-8578-56bfd549d575","e147282f-4253-4d7c-b7f5-e6abd58857f6"
"6","کاش قبل از کار بیشتر مشاوره می‌دادن.","6592dc06-7cee-440d-8490-5b893c6951a2","6a1165c4-bd1d-4229-a04f-abd2aae98354"
"9","احساس کردم که به نیاز شخصی من توجه کردن.","79a5024e-5389-4364-9661-14e1b57b0158","235ae8c7-a73f-4f70-b0f1-596d0257842d"
"3","ماساژشون واقعاً آرامش‌بخش بود.","26acdcc3-7ca6-4e21-a7a0-a0f89fe7adb4","2dbdac50-3aea-480a-8b0e-597a4d5f44e7"
"2","اولین بار بود لیزر می‌رفتم، خیلی ترسیده بودم ولی خوب بود.","29954480-c097-49b2-aff0-6400976e61c8","93a19284-a364-442a-b186-46dbf2e33453"
"1","احساس کردم که به نیاز شخصی من توجه کردن.","9ef8f45e-a75f-40b8-8f63-9c9efac0e703","27e0c7b0-df50-40ef-ab6f-04e63ffe0729"
"2","احساس کردم که واقعاً متخصص هستن.","781eea50-0824-41a9-97ce-17bf8e7b97bb","12986b35-9d55-4b25-8faf-7f92b6307a1a"
"9","پوستم بعد از لیزر واقعاً روشن‌تر و یکدست شد.","fc272b85-ee22-4dde-aed7-9f6cea13376a","d10b89eb-bf6b-4b9e-b068-b20267029531"
"1","کارشون خیلی تمیز و بهداشتی بود.","ed9fd5a4-6244-4440-9fb5-876ebdcbfb1d","4f377347-8012-463d-b3cb-d56d935c8eaf"
"1","کارشون خیلی دقیق و ظریف بود.","87fa996c-521b-4c2c-9e40-ebad51e464a4","6e5b92e6-e992-41c6-91d3-2c5cde6f04c8"
"6","فقط یه نکته منفی: کمی سر و صدا داشت.","5d1d7c0f-2219-48bc-a88d-f8090bfc3c0c","b814c666-c511-4c7b-b384-4ba0bdc852e3"
"0","جلد صورتم بعد از کار دچار جوش شد، خیلی ناراحتم.","88ca4ce4-b53e-4606-8571-31411a5698ef","943b0ae5-b3b5-45dc-974a-eb6c05652026"
"8","خدمات عالی، فضای خوب، قیمت مناسب.","9457f0e2-9150-4b21-8142-f3f4ab561521","24b5234d-339d-4923-933a-5d3a1abf00c7"
"7","خیلی راضی‌ام، پیشنهاد می‌کنم.","892c93d9-db20-4928-87ac-9c6c74bcbf97","849b19fe-f867-4f6a-9aba-e073a75b2da3"
"0","احساس کردم که کاملاً به من اعتماد دارن.","bc2852d9-a0cc-45a9-bbf2-9044e411d247","0e989672-42b9-4dd8-baf8-2f91e5fd9a98"
"1","خدماتشون عالی بود، فضای مطب هم دنج بود.","b7b5172a-6c0d-401c-abe2-9d6110a230c3","e97178a9-ec86-4f0b-8ca0-da73f1eadf59"
"7","کاش بیشتر توجه به جزئیات داشتن.","8befff51-342b-4320-a347-b9d2bb0ce1a5","8b45ad31-d2fa-4143-abba-310bc0b1fa7c"
"6","کارشون خیلی تمیز و بهداشتی بود.","4a97f837-e967-4740-b44b-7de2f6113b1f","40ffb576-8957-4ce1-bf40-7fbf3a2e409c"
"5","خیلی راضی‌ام، پیشنهاد می‌کنم.","3e2b370f-e45a-4ae7-9392-5df5ff0ab41d","3a7c61b4-071a-4df0-b051-8554e7893255"
"4","خیلی راحت بودم، هیچ استرسی نداشتم.","1d85973e-05fe-4cb8-ab28-d7bd5a0458b1","973a69c7-1b89-42e8-abef-64cc6b4c9f11"
"5","خیلی راضی‌ام، به همه دوستام گفتم.","8bc2de91-c584-4fbe-a724-dcb93cbdcf95","5c28bf2a-2318-4e77-9bd0-445f0704bb60"
"1","خیلی راضی‌ام، به همه پیشنهاد می‌دم.","6874f3cc-1970-4713-aa6f-b980ab2ed845","46cf45f4-2b62-4704-ac02-34ebdf553001"
"2","کارشون خیلی تمیز و بهداشتی بود.","f6b41cb3-0753-4e53-9ded-464f307e23de","84747a79-a9a0-4a34-8feb-4b7339c97099"
"6","خیلی راضی‌ام، به همه پیشنهاد می‌دم.","b98aad06-98da-4000-90d2-bc0b85b76221","f3a8b4e5-c110-46ac-801e-c393db9ba004"
"2","کاش بیشتر توجه به جزئیات داشتن.","df3462cd-a28e-4477-a2fc-f5898b532c9e","442b4f80-d1a2-45ad-9896-4054bb35e4e5"
"2","کارشون خوب بود ولی فضای مطب کمی تنگ بود.","325e1f7d-5f67-4c2a-8843-1bf147045b4d","5b82d2f4-bc0c-4af7-b201-e4b294befd44"
"1","خیلی راضی‌ام، پیشنهاد می‌کنم.","0611a71c-0503-4547-9265-df103ee2f804","fab0a180-2d1f-4a67-82ef-bb9c654bd3f4"
"7","پوستم بعد از لیزر واقعاً روشن‌تر و یکدست شد.","e14cd559-3782-4043-bf39-f51a1f86a1e2","c18796b7-00e8-4837-a535-1c5318e13003"
"0","پوستم بعد از جلسه خیلی نرم و صاف شد.","f94de8a8-de9e-4828-b1b6-5995d47f98b5","024ef9d4-f1f0-4e76-b997-178708d4c7ff"
"2","احساس کردم که وقت منو ارزشمند دونستن.","38ddb4c7-d8bf-49c4-8053-a1cb46ef2b46","41285eb0-6f30-4b00-b5ef-50b739d66f98"
"0","احساس کردم که واقعاً به کیفیت کار اهمیت می‌دن.","07341df3-c735-446c-8546-eea10410a0f7","44788e38-d47a-4992-b582-621e17c64d20"
"1","احساس کردم که واقعاً به کیفیت کار اهمیت می‌دن.","90126b3c-bdbf-449b-b90d-bd4587afb1c8","88a1b452-5edf-4dd1-a594-8b46d06e7429"
"9","خوب بود ولی فکر کنم قیمت یه کم بالا بود.","3a00c449-a61f-44f5-a53a-cdc252bf3d4e","41955cb1-2bca-4a3d-9072-37adbdc8fd7c"
"1","کاش قبل از پرداخت بیشتر توضیح می‌دادن.","9a3a83a3-7f9a-418b-9ca7-f4e65d8008d8","562ec5f0-d766-4f3a-b6af-e5146ce54282"
"1","کارشون خوب بود ولی فضای مطب کمی تنگ بود.","5a57b12c-6f12-4f96-a0cf-80e4eb64e38e","a68c05f9-37e8-4852-85ca-8a1dcb09d92c"
"0","خوب بود ولی فکر کنم قیمت یه کم بالا بود.","9a6b322b-d3fe-4423-8723-4918108fb8dc","0848807b-1a7c-4f2a-802c-00f0f0e4bd03"
"5","همه چیز خوب بود جز اینکه دیر کردن ۲۰ دقیقه!","29e81dd6-1772-4697-8a5b-4e2de61cd437","2a7613d5-f20b-4f50-83d3-30a0bf72b0ea"
"4","ماساژشون واقعاً استرس‌هامو کم کرد.","179b8755-007e-4b59-a321-0e9595138b9d","29affde9-406b-4e11-9fe1-008a42789248"
"3","پوستم بعد از جلسه سوم کاملاً یکدست شد.","c0f3aaf2-06be-457c-81c3-f634d3864da6","a1508a9d-a8f5-42ca-aeba-8ac94a5ee558"
"8","احساس کردم که وقت منو ارزشمند دونستن.","271af98b-7e80-4cbc-bdfd-5aaca9e02a6f","0f1c09b7-39f2-419b-be64-6cfef925e0cb"
"0","پوستم بعد از لیزر واقعاً روشن‌تر و یکدست شد.","9a8b122e-381d-483c-883e-2426350006b6","f25ebf3c-0aae-42e3-b137-0079f678dcc6"
"9","فقط یه بار رفتم ولی حتماً تکرار می‌کنم.","c017a043-904c-4aef-bfd5-0bfdcf18e0a5","27e0c7b0-df50-40ef-ab6f-04e63ffe0729"
"4","خیلی راحت بودم، هیچ استرسی نداشتم.","8a773865-08e0-4b5d-b5b4-436f4e8edb05","5288d783-3c99-47ae-8fad-087fc5b73735"
"1","کاش قبل از کار بیشتر مشاوره می‌دادن.","32a6624b-4f31-4954-bfa2-5004e3e9006d","b6f6de7b-d99c-4b80-9ccc-299e2b78e0b1"
"5","خیلی راحت بودم، هیچ استرسی نداشتم.","e29c0e75-84b6-4abb-b21b-f69e8cee9eb5","dfd9c017-5daa-4423-8462-8ffc545a1fdd"
"9","خدماتشون عالی بود، فقط رزرو سخت بود.","cdba9d94-ea31-45b4-a8a0-2ae39b99f06b","21788a2a-1204-499b-9dff-be9fdc858047"
"8","کارشون خیلی دقیق و ظریف بود.","a295affd-fcd4-477e-9b01-d2db713a806f","23b6aa3f-7f0b-484c-bc35-d47aac024b07"
"6","کارشون خیلی تمیز و بهداشتی بود.","8270e0b9-a393-47b4-9972-a12c7c3ca014","2ba18025-df2f-4fa1-8c2e-cddb9ef902d1"
"0","خوب بود ولی فکر کنم یه کم عجله‌کاری داشتن.","95982555-ade3-49b0-af89-8057b1e5a669","d244ed6e-4748-4579-917c-429119adadc6"
"8","خوب بود ولی فکر کنم دستگاه‌ها قدیمی باشه.","dd548690-0668-482b-91a9-f9f595f3f8c6","c6e92133-e750-4e24-a4d0-93154131cab2"
"2","خدماتشون عالی بود، فقط رزرو سخت بود.","68f210cd-25cf-4462-adbe-5754fc5f62c9","e97178a9-ec86-4f0b-8ca0-da73f1eadf59"
"3","خوب بود ولی فکر کنم یه کم عجله‌کاری داشتن.","ad9f8e7a-e253-4cf9-9f65-b54565948601","43194e4d-01da-4825-a5ac-2adbe006c91a"
"3","فقط یه بار رفتم ولی حتماً تکرار می‌کنم.","f916325f-bef0-461d-9c92-1ece3de7e08a","bb13d8be-20d2-4528-8ec9-8698e5efd822"
"0","احساس کردم که واقعاً به کیفیت کار اهمیت می‌دن.","888ba39e-a91f-4d26-9181-aee4d7f8953e","6815a9d1-bbd0-49b3-82b9-4cdd44bc5be5"
"6","خوب بود ولی فکر کنم یه کم گرون بود.","def98ab6-f5ac-4f11-bbb6-b3aaf9877a0b","42877b77-c980-4cdc-b7a9-997958fcd854"
"4","خوب بود ولی فکر کنم قیمت یه کم بالا بود.","a3521e95-29e9-47e6-b437-d3f397560801","c4f48cc5-2448-45b7-a914-4a3a35648843"
"1","احساس کردم که وقت منو ارزشمند دونستن.","b8609328-0b92-4070-a829-b6e7b96446a0","eaccef77-b6d6-4efd-823f-9eb37091ce04"
"4","خدمات عالی، فضای خوب، قیمت مناسب.","b1055698-33e9-49cd-9dc8-db2c57255cca","1985208f-1e35-45bc-b318-87aa8d389ad8"
"9","خوب بود ولی فکر کنم یه کم گرون بود.","7ad889b7-392c-4072-982a-f27ca305b05a","d2b5f713-40cd-476f-8c06-85ebd8581e05"
"5","خیلی محشر بود، حتی بوی مطب هم خوشگل بود!","d0e7c754-cc77-4987-a82b-83b623346853","78363afc-c9e9-459b-9b62-e51979640e92"
"0","کاملاً راضی‌ام، پیشنهاد می‌کنم.","52e74c2c-f57f-4c71-a871-98167ad99802","7670afa6-9ab3-4f2d-9712-564ea4c778b3"
"0","فقط یه بار رفتم ولی حتماً دوباره می‌رم.","d013c689-c1f2-4a0b-b0f3-0035d95475a2","f81bec8c-23f2-4b84-aeb0-3e484297a110"
"4","خیلی راحت بودم، مثل اینکه دارم با دوستم کار می‌کنم.","7ad3c3b4-1d96-40ff-9e9b-d80fe332a00b","fbd41203-c06d-4d86-82a2-2d5591a3d23c"
"6","قیمت منصفانه‌ای داشت ولی نتیجه چندان ملموس نبود.","941070e3-ebfe-4a70-b29c-94121f09b83a","6b162033-7e89-4343-94a9-7c44a1c5d592"
"5","کارشون خوب بود ولی فضای مطب کمی تنگ بود.","eb946938-cad9-490a-bfd6-cc7bf5f2f006","a452fa51-5140-4581-b0d5-d4bac8b44a04"
"8","احساس کردم که واقعاً به من توجه دارن.","40ca08ca-429a-4233-984d-f52c87875947","0ed2ff2d-04c4-4774-864e-f0fdcf94e9e3"
"9","خیلی خوب بود، دوباره قطعاً می‌رم.","527744bf-b4b3-4aa8-8db5-05281877117d","074b93e8-b37f-4145-9182-7c120ef7fcc5"
"1","خوب بود ولی فکر کنم قیمت یه کم بالا بود.","8c6e6bdf-fbd1-499c-b2a1-c377e3697d52","33c340c6-227b-4134-99e3-c06117134419"
"9","کاش قبل از کار بیشتر مشاوره می‌دادن.","7e77c386-de8a-44f8-bd67-e525ec12f6dc","10f87de5-a1d6-492a-aa94-0448e475aec9"
"6","احساس کردم که وقت منو ارزشمند دونستن.","322c1248-cf38-4116-8688-b259376c42a7","68e54ca5-f31d-4812-9bf1-1bf67a9ed525"
"6","ماساژشون واقعاً آرامش‌بخش بود.","2ebde109-f48c-44c1-9c7c-2fd94d88e200","3fc08808-09a5-4678-abd7-3ff06fff5f62"
"0","احساس کردم که واقعاً متخصص هستن.","ff6d92e8-3a94-4da8-befa-f35a65f9e5d5","730ff7fe-a466-4609-a904-387af9e31bba"
"7","خیلی راحت بودم، مثل اینکه دارم با دوستم کار می‌کنم.","a9eb40a0-9319-4d6e-9961-61961d7cad84","61fdcf5d-dbdd-465c-9197-0918916d1f0a"
"7","کارشون خوب بود ولی رفتار پذیرش چندان مناسب نبود.","4b13408f-02cc-40b7-bd8f-74aaeb775d41","b5ae7b40-7d32-4b68-945e-e00b3b0f68da"
"0","خدماتشون حرفه‌ای و باکیفیت بود.","8a8d9428-45e0-4da1-9e5f-770d8c387f9d","1f7ee557-3e20-43ac-a05e-122bec971d74"
"1","کاش قبل از پرداخت بیشتر توضیح می‌دادن.","5bb4986e-ef40-404c-92f6-a4595c07755b","12986b35-9d55-4b25-8faf-7f92b6307a1a"
"4","احساس کردم که کاملاً به من اعتماد دارن.","ca889d0f-4dfb-46a3-8199-c27a10c3d79c","27df24b3-80f1-47a1-8a70-6ce5602c338e"
"4","خیلی راحت بودم، مثل اینکه دارم با دوستم کار می‌کنم.","2e21d5fd-d0ee-44f8-bfb9-673af19160db","a2f02087-1959-4fb7-bf1f-9a19c13438c1"
"9","اولین بار بود لیزر می‌رفتم، خیلی ترسیده بودم ولی خوب بود.","a966f242-d199-41bf-9bb6-0fb491aad270","5a1067be-c75a-4b0e-af30-dce574ad0e36"
"5","کارشون خیلی دقیق و ظریف بود.","77af138c-3d64-4268-9c50-533c50fc9e2f","a452fa51-5140-4581-b0d5-d4bac8b44a04"
"8","احساس کردم که واقعاً به کیفیت کار اهمیت می‌دن.","750a6d4f-263f-4eb9-9608-718288069389","f68ebae1-9db8-4d12-aa41-0099ae895f19"
"7","خوب بود ولی فکر کنم نیاز به جلسه چهارم دارم.","6163d605-a66b-4a3a-acb4-1aaffadca83c","d6143c57-55eb-4af1-9d9a-631285142e62"
"6","کارشون خیلی دقیق و ظریف بود.","8778bba1-5091-4b60-8587-d44f905d46b2","7e159589-eecf-451f-83f0-fab055fee56f"
"4","خیلی راضی‌ام، به همه پیشنهاد می‌دم.","306fc3b9-d7e5-4712-86f5-2c3580eba64a","118c6f90-0c9b-42b3-8392-7e4c7d06dc75"
"3","جلد صورتم بعد از جلسه کمی قرمز شد ولی گذرا بود.","bbcfaaa7-6e38-479c-a4dd-5c33b0765ac2","ed847634-ce07-4e99-adff-dc7505fddcf2"
"5","کارشون خوب بود ولی فضای مطب کمی تنگ بود.","41cd06ec-906d-491f-8cac-93614a1f1376","688e3cd2-d91c-4925-a6e4-bc5b75864560"
"9","احساس کردم که وقت منو ارزشمند دونستن.","f80e0279-0315-45bc-a128-bdf7b86c66ab","adc48d74-7a13-4fa4-ab95-a746fdb18197"
"5","خیلی راضی‌ام، به همه دوستام گفتم.","36602e8d-77d2-4cca-981c-336e11d07a8a","00965f14-c049-4dca-b1b1-307f2e59856a"
"6","احساس کردم که به نیاز شخصی من توجه کردن.","6cd19c72-abc1-4cc5-b756-05b5f23e107d","c9e8520c-2ac5-4b6b-8a3b-eaa6d7f79b6e"
"9","کارشون خوب بود ولی فضای مطب کمی تنگ بود.","ba2d750f-fcfc-48b5-ad13-4a3cf800a1bd","88117fd8-b4c9-4f8a-9da0-906560e17d1c"
"8","کاش بعد از کار راهنمایی بیشتری می‌دادن.","021a9160-f03c-44a1-b776-ee3519f32288","5eba5cf5-8e2a-414e-806d-000c0402f2e6"
"4","کارشون خیلی دقیق و ظریف بود.","4695de94-15e0-4949-abf3-da942634ccec","7c2c6c24-d758-47cb-8579-03e9e699dbc2"
"1","پوستم بعد از جلسه خیلی نرم و صاف شد.","3863cd5d-445f-48c7-8ca3-afc419b9243f","f25f9f3b-f79d-4123-adb6-8005d13ea17c"
"4","پوستم بعد از جلسه خیلی نرم و صاف شد.","144c01b0-aeb6-44d0-b2aa-341f5e9c7df4","f0cb4b45-cc1c-40cf-80f1-4f130b070fbf"
"0","کارشون حرفه‌ای بود ولی فضای مطب کمی شلوغ بود.","91bf6078-264d-4c94-a530-59b9e111930d","5288d783-3c99-47ae-8fad-087fc5b73735"
"6","خیلی راضی‌ام، به همه دوستام گفتم.","41e76708-eb7f-4bc3-8be1-6ba743be3b23","4417904f-b595-4543-8517-4b6723c1a81c"
"0","خیلی راضی‌ام، به همه دوستام گفتم.","96308bdc-7263-47de-9652-d2e57d0efc56","80bb50d2-3d9e-4e13-83fb-4c9a2b8e42b3"
"3","فقط یه نکته منفی: کمی سر و صدا داشت.","5f36cecf-3b5d-408d-a3ea-f43a8e984707","5a1067be-c75a-4b0e-af30-dce574ad0e36"
"8","خیلی خوب بود، دوباره قطعاً می‌رم.","767c4f2e-1210-4612-832f-7af6b61f2e3d","e7817bc9-f4d9-4a7f-8607-07c8f409f8e9"
"2","کارشون خیلی دقیق و ظریف بود.","62d988e4-2b51-4694-bf36-cbf230a39b67","911d7508-8e29-46cb-bebf-3521efb4cee1"
"6","جلد صورتم بعد از جلسه کمی قرمز شد ولی گذرا بود.","6ca4f281-22c5-4248-8377-5bea9f8fa9c0","1da3052b-daeb-4ce2-b738-1328edeaf9ff"
"9","کاش بیشتر توجه به جزئیات داشتن.","74ae7d59-a20b-489f-8fd2-2e00c62d09ed","c2afe7e2-d53c-40ce-907b-b4738baae9af"
"9","خیلی راحت بودم، هیچ استرسی نداشتم.","15b1fc28-e57e-4872-be59-942d0d79f6d3","c766565b-014e-4bc3-bed3-2bea925daa02"
"7","کارشون خیلی تمیز و بهداشتی بود.","1a6e9c53-0f12-414c-8c15-4a8b2bc0a91b","ed87f794-ceac-49ce-bb1b-a6b6b84bda8c"
"7","ماساژشون واقعاً استرس‌هامو کم کرد.","bd083fc2-bb80-46ad-999c-09acefb76423","c766565b-014e-4bc3-bed3-2bea925daa02"
"7","کاش قبل از پرداخت بیشتر توضیح می‌دادن.","ccf456fa-744a-4bb8-a95a-8c9e55b835f9","785296f9-1989-4218-8ea1-b9d9d513926c"
"9","پوستم بعد از لیزر واقعاً روشن‌تر و یکدست شد.","e4e04f0d-ec4e-48a0-831e-26da3be25c8f","0269dac6-f70c-4f51-8f9f-3b5a32413cf3"
"8","خیلی راضی‌ام، به همه پیشنهاد می‌دم.","b3cb3a5e-b711-4a4d-b5fb-bbfa8f99f874","e34ac9c7-54a3-4eee-a300-39cdf54aa41b"
"1","خیلی راحت بودم، مثل اینکه دارم با دوستم کار می‌کنم.","fda9438c-fb04-48fc-8917-4635b0e41da3","04952727-790d-407a-978a-0d54e540e314"
"4","جلد صورتم یک هفته بعد کاملاً شفاف شد.","85b67bf1-8e5f-4410-87a1-0eb7f4510bc9","5b82d2f4-bc0c-4af7-b201-e4b294befd44"
"7","ماساژشون واقعاً دردها رو از بین برد.","e6025f96-0ef6-4035-aa24-0b8089f21317","c58b269c-3db3-4a2f-865c-35bd5d1fab11"
"1","پوستم بعد از جلسه خیلی نرم و صاف شد.","55250b42-f8eb-4c4a-bb2a-11ac7efc8b0a","16d86bc6-00f7-4fc8-98d7-298b66e79f85"
"1","فقط یه نکته منفی: کمی سر و صدا داشت.","b6fd5794-fc5d-4177-96d5-b2544fd52dce","224e3479-5b2c-47fc-a670-7a38ef74dd01"
"6","فقط یه نکته منفی: کمی سر و صدا داشت.","61199fc2-962f-48cd-8da7-ff605caa792c","83238b76-fa20-4993-85b3-edb13bc86c20"
"9","کارشون خیلی تمیز و بهداشتی بود.","1ff67570-6cb8-40ba-b6fd-fe50ee49ffd0","54171fbc-6956-4e7e-aec1-59bf8ef2dae6"
"9","فقط یه نکته: کمی دیر کردن.","bc53296a-d7ac-4715-85e8-e62fc0c19df9","b1affdda-262e-4d12-b54b-f293ec32c7e0"
"6","فقط یه نکته: کمی دیر کردن.","62f1f2b7-285f-4018-acdd-f48ab3711a85","aae67bb2-37e5-4a7b-937d-6243c15bda23"
"8","خیلی راضی‌ام، به همه دوستام گفتم.","d8623d8c-bf2a-4560-9fb2-637119711195","3fff8581-ed04-47da-ba10-15320c5f2db9"
"2","کارشون خوب بود ولی فضای مطب کمی تنگ بود.","20c236fd-90fc-4185-a478-a8bd6b33ccbe","5868e332-d7c8-4123-9ed9-9062bb9a8b42"
"8","کاش قبل از پرداخت بیشتر توضیح می‌دادن.","540ca013-8fe6-47f6-a096-11370581c5a9","a986a366-b245-4f19-b1c8-35fe4008c903"
"7","خیلی راضی‌ام، پیشنهاد می‌کنم.","49488528-10b8-428b-9ce8-fa7128ce95b3","9d0f2f4b-bca3-4e1b-aa9f-5b63e06cab27"
"5","احساس کردم که وقت منو ارزشمند دونستن.","5029f0cd-16ed-48cd-9920-63a35818c95d","192ca6c1-ec7c-4d90-bcaf-a775a048a317"
"8","احساس کردم که کاملاً به من اعتماد دارن.","dcc68338-900c-4594-939b-113d208c0998","29affde9-406b-4e11-9fe1-008a42789248"
"7","خیلی راضی‌ام، به همه پیشنهاد می‌دم.","a86be061-ae21-4811-8ead-9fe91523b607","973a69c7-1b89-42e8-abef-64cc6b4c9f11"
"8","احساس کردم که واقعاً به کیفیت کار اهمیت می‌دن.","42897622-35e4-4e92-b6e2-be5883225e5d","57083167-ea14-4dad-ae5d-b5ad9ee60391"
"3","خوب بود ولی فکر کنم یه کم گرون بود.","ae119aec-fc65-4fcf-bbbc-e5da7615dd5a","c4663fc4-42c7-4d14-b431-8b7283391b10"
"7","پوستم بعد از جلسه سوم واقعاً تغییر کرد.","9c660db0-9a59-458b-a2bd-78b46f084cbd","38ff1719-8aec-484c-9362-6086c38998e8"
"1","فقط یه نکته منفی: کمی سر و صدا داشت.","72a7a96f-9025-4a6f-967e-0ddd115da2e4","0e989672-42b9-4dd8-baf8-2f91e5fd9a98"
"2","خیلی راحت بودم، مثل اینکه دارم با دوستم کار می‌کنم.","ea50932c-e7c6-4921-8f78-c0a0caa008b5","12896045-d7e5-456c-a789-eb0508c98d55"
"4","خوب بود ولی فکر کنم یه کم گرون بود.","c6211e5f-de0b-4443-8d6c-2b6661b3d3b3","c9347ecd-04a6-49db-a417-c983aef16893"
"8","احساس کردم که واقعاً متخصص هستن.","430995aa-aea3-448b-b646-e96462680283","71bd14ee-d57b-42a6-9af5-0e3b61f27b31"
"7","کاش بعد از کار راهنمایی بیشتری می‌دادن.","4c5e8a42-3c47-4d99-8cef-10d552f6a8db","ffe2b431-7883-4e93-8ce3-4dfe3249f8db"
"0","آیلاینر چشمام رو خیلی طبیعی کشیدن، خیلی خوشم اومد.","faa3cea1-047f-408b-9f0f-8aa37f7eea72","5bea238f-0950-43d2-9242-3c995c69aa05"
"4","ماساژشون واقعاً دردها رو از بین برد.","2439e7e1-e112-412d-b345-3a498d7e3166","b9348813-0cb0-402a-9797-cadd67e93889"
"6","خیلی خوب بود، فقط قیمت یه کم بالا بود.","1acdf648-b21d-4fdb-889e-743a232cdcc3","640871f2-482b-42b2-9000-b6a7d0ba4e65"
"2","فقط یه نکته: کمی دیر کردن.","99bf05f9-8124-47da-b9b9-4abfff2d1443","fc896c83-7e6e-400d-b074-8dac92f5fac9"
"9","خیلی راحت بودم، هیچ استرسی نداشتم.","afa31ba4-a8cb-4dfb-b5d3-25b6a3dd990e","032d3531-cd2c-41c8-b054-0b36d809707e"
"6","خیلی راحت بودم، مثل اینکه دارم با دوستم کار می‌کنم.","7275c507-005e-4ea8-8451-6a39be9fb35d","656cd773-2fe5-4648-b23e-8abf6a0757e6"
"4","پوستم بعد از جلسه سوم کاملاً یکدست شد.","cdf3d7ef-dc53-4767-9064-0d2487b3af1e","979e32b0-1df2-4ce8-8b6b-d9712520d20d"
"5","خوب بود ولی فکر کنم قیمت یه کم بالا بود.","0fc211df-74ab-4019-ba0a-a56291c41f15","677ce431-b0b9-4857-83c2-78e0f6c1a142"
"3","کارشون خیلی تمیز و بهداشتی بود.","e106f95b-87f2-47bd-a635-b140f7742bf0","9b9316a3-9666-480b-8dd3-706d85911e2c"
"5","احساس کردم که کاملاً به من اعتماد دارن.","3ced17c2-9e70-442c-9e13-c2d9727ca1c7","256a7948-16c0-4be6-b60c-b1c6b4b52934"
"6","خوب بود ولی فکر کنم یه کم عجله‌کاری داشتن.","e3ddbcc1-e90c-440b-804b-77cd58c113e3","fd34e7fc-4148-4c97-bf7d-0caec8873a03"
"0","کارشون خیلی تمیز و بهداشتی بود.","d78c287f-f6f6-40da-b7be-8ba44687cb38","788b7888-f329-461f-9e8c-9bd4fc79252b"
"0","احساس کردم که به نیاز شخصی من توجه کردن.","102bd8ab-5737-4310-ace5-7ddb0d45147e","dfd9c017-5daa-4423-8462-8ffc545a1fdd"
"0","خوب بود ولی فکر کنم یه کم عجله‌کاری داشتن.","f935de02-f16b-4a36-b8e4-2bc8ffb8d2fb","fd48bdaa-fc22-4cb4-9dd4-7177cdda5a6e"
"4","خوب بود ولی فکر کنم قیمت یه کم بالا بود.","69e459a4-73e7-4c7d-950f-e48fe1f65b59","183b22f9-c58b-4805-a03d-a9ee4c11e783"
"9","کاش بیشتر توجه به جزئیات داشتن.","1c739529-8e37-4e2b-ab74-b0076ae8e80d","3bfde581-153c-4152-a0cf-4542aad4e6cb"
"4","کاش بیشتر توجه به جزئیات داشتن.","bf2aa797-6201-4fbf-adee-ef181da7ebe9","4bf1e1da-740d-4a6b-a349-da3bbbec9443"
"9","جلد صورتم بعد از جلسه کمی قرمز شد ولی گذرا بود.","e1a33dce-4f7f-48c0-ba65-375f7af70601","623fedf5-5a5a-4181-b227-4e2e24f65c3b"
"0","ماساژشون واقعاً آرامش‌بخش بود.","876d1376-fa0b-4e01-a97a-94f061387a36","3a8e5a94-043b-4427-9476-d76a382bb303"
"0","خیلی راضی‌ام، پیشنهاد می‌کنم.","f884dd5c-9db3-48b4-bc14-3485c5465d0e","c70f6c17-819e-48d1-9de4-2ca9de912791"
"2","خیلی راضی‌ام، به همه پیشنهاد می‌دم.","8a291680-7e3f-47c8-9807-14abacb68436","06981d91-9710-49be-abf9-318db57fb0f0"
