id,business_id,category_id,title,description,price,duration_minutes,image,gender_target,is_active,rating
"65d05864-1a35-4e03-819c-857c27272372","eac0496b-24ab-4b02-9eb7-7ddf3bdf5e3b","HennaDesign","حنا با رنگ‌های مختلف","متخصص در تاتوهای واقع‌گرایانه و هنری","500000","23","https://picsum.photos/seed/XD2sd/563/1330","true","true","4.9"
"921723a4-72e4-40aa-a2f0-fda4bb75fda8","eac0496b-24ab-4b02-9eb7-7ddf3bdf5e3b","HennaDesign","حنا موقت (با رنگ)","رعایت بهداشت حرفه‌ای و ایمن","200000","71","https://loremflickr.com/3780/1545?lock=4960137356501068","true","true","3.1"
"8c8c53e1-e9dd-4a53-bc5f-cd6b53d68f03","eac0496b-24ab-4b02-9eb7-7ddf3bdf5e3b","HennaDesign","حنا با نور فرابنفش","متخصص در تاتوهای واقع‌گرایانه و هنری","400000","36","https://picsum.photos/seed/lEcHW7ILW/3187/3625","true","true","4.9"
"dda07dc2-5c7f-49c0-b427-5bbbfbd08032","eac0496b-24ab-4b02-9eb7-7ddf3bdf5e3b","HennaDesign","آموزش حنا (جلسه‌ای)","متخصص در تاتوهای واقع‌گرایانه و هنری","500000","17","https://loremflickr.com/3823/3615?lock=8671037669637232","true","true","4"
"d890e79a-7f32-4a32-a0a5-e72762237821","eac0496b-24ab-4b02-9eb7-7ddf3bdf5e3b","PiercingBody","پیرسینگ لب","آرتیست‌های خلاق برای سبک‌های منحصربه‌فرد","400000","37","https://loremflickr.com/2709/1035?lock=3174116647213573","true","true","3.1"
"e674dda0-a9ec-4431-974d-48cf721d550a","eac0496b-24ab-4b02-9eb7-7ddf3bdf5e3b","PiercingBody","پیرسینگ ناف","آرتیست‌های خلاق برای سبک‌های منحصربه‌فرد","600000","73","https://loremflickr.com/2878/2184?lock=5173709572204671","true","false","4.4"
"8a7020c4-da78-4f89-86dc-100e1fdc736a","eac0496b-24ab-4b02-9eb7-7ddf3bdf5e3b","PiercingBody","پیرسینگ سینه","متخصص در تاتوهای واقع‌گرایانه و هنری","700000","50","https://picsum.photos/seed/uBUBB3/3435/912","true","true","4.3"
"c778eacf-f5eb-48a6-915d-11b4d9e86400","eac0496b-24ab-4b02-9eb7-7ddf3bdf5e3b","PiercingBody","پیرسینگ پشت","رعایت بهداشت حرفه‌ای و ایمن","800000","65","https://picsum.photos/seed/EJ0FYcE/32/1745","true","true","4"
"5a16a36e-224e-4fb0-8ce1-41d009ec8cdd","eac0496b-24ab-4b02-9eb7-7ddf3bdf5e3b","PiercingBody","پیرسینگ پا","متخصص در تاتوهای واقع‌گرایانه و هنری","550000","58","https://picsum.photos/seed/VvfeGzp/645/1414","true","true","3.4"
"ac804939-5e06-4439-892b-9ea4f18ed487","9a615a2c-e52c-4579-a213-be2606021e18","MeditationSession","جلسه مدیتیشن فردی","آرایش عروس و مهمانی","500000","60","https://picsum.photos/seed/C0eiHwNCF/1354/2709","true","false","4.2"
"6fdb9cbe-9d52-407f-972e-9cddf975a7a8","9a615a2c-e52c-4579-a213-be2606021e18","MeditationSession","جلسه مدیتیشن گروهی","آروماتراپی و خدمات سلامت و آرامش","300000","73","https://loremflickr.com/46/1232?lock=7163020547463818","true","true","4.1"
"d4b17fb6-d231-41e0-a81d-116c9fcb7e8f","feb2c48a-8d16-44b3-a615-f13e79aec268","TattooDesignMedium","تاتو متوسط (۵ تا ۱۰ سانتی‌متر)","رعایت بهداشت حرفه‌ای و ایمن","2500000","65","https://loremflickr.com/675/2915?lock=7072161696852110","true","true","3.6"
"e55c63fc-db2a-4b4c-b052-4d6c94e656a2","feb2c48a-8d16-44b3-a615-f13e79aec268","TattooDesignMedium","تاتو حیوان","متخصص در تاتوهای واقع‌گرایانه و هنری","3000000","61","https://loremflickr.com/405/3532?lock=5013384046592245","true","true","4.7"
"78e22ed8-9df0-4dbc-9899-86a1e36a4c28","feb2c48a-8d16-44b3-a615-f13e79aec268","TattooDesignMedium","تاتو روی دست","متخصص در تاتوهای واقع‌گرایانه و هنری","2000000","51","https://picsum.photos/seed/PaqSp/3609/2110","true","true","4.5"
"ccd751f7-5c1b-4280-ab2e-37e3e5c42b8f","feb2c48a-8d16-44b3-a615-f13e79aec268","TattooDesignLarge","تاتو رنگی","آرتیست‌های خلاق برای سبک‌های منحصربه‌فرد","4500000","62","https://loremflickr.com/3841/2082?lock=3714507204345165","true","true","3.3"
"e0d2d8fb-5eee-4ff5-a400-dada8f2aa04b","feb2c48a-8d16-44b3-a615-f13e79aec268","TattooDesignLarge","تاتو سیاه‌وسفید","رعایت بهداشت حرفه‌ای و ایمن","3500000","55","https://loremflickr.com/536/1556?lock=6954367194809213","true","true","4.9"
"22c74598-c3b4-4112-ae66-f93b28908527","feb2c48a-8d16-44b3-a615-f13e79aec268","TattooDesignLarge","تاتو روی سینه","طراحی تاتو و هنر بدنی سفارشی","3000000","57","https://loremflickr.com/455/2589?lock=5093292335698094","true","false","4.4"
"3634cf6d-a973-417a-9dfd-c8b94f0aa01e","feb2c48a-8d16-44b3-a615-f13e79aec268","PiercingBody","پیرسینگ ابرو","طراحی تاتو و هنر بدنی سفارشی","350000","44","https://picsum.photos/seed/QD7Onl/2062/2297","true","true","3.5"
"0fd14b25-6ee2-4c15-8d92-04538a78fe56","feb2c48a-8d16-44b3-a615-f13e79aec268","PiercingBody","پیرسینگ لب","رعایت بهداشت حرفه‌ای و ایمن","400000","37","https://picsum.photos/seed/WmUfda/3031/2560","true","false","4.5"
"3a38525f-19b2-41a4-a76c-b237ac7eb6d4","feb2c48a-8d16-44b3-a615-f13e79aec268","PiercingBody","پیرسینگ زبان","طراحی تاتو و هنر بدنی سفارشی","500000","19","https://picsum.photos/seed/S64nPNbQhN/486/1514","true","false","4.4"
"77517fc1-ba21-49be-8e76-e2b85cc80485","feb2c48a-8d16-44b3-a615-f13e79aec268","PiercingBody","پیرسینگ پشت","آرتیست‌های خلاق برای سبک‌های منحصربه‌فرد","800000","38","https://loremflickr.com/1057/473?lock=7851566445731689","true","true","4.2"
"6d693edc-ce48-4715-8b21-fd5b5ff61069","feb2c48a-8d16-44b3-a615-f13e79aec268","PiercingBody","پیرسینگ دست","طراحی تاتو و هنر بدنی سفارشی","500000","56","https://loremflickr.com/2079/88?lock=2948516260319816","true","true","3.6"
"b1b0e1b0-4438-4ffb-b9f9-f6fa26cee3ee","feb2c48a-8d16-44b3-a615-f13e79aec268","PiercingBody","پیرسینگ پا","طراحی تاتو و هنر بدنی سفارشی","550000","49","https://picsum.photos/seed/CbG4dln0fh/296/3025","true","true","4.3"
"29e7edd3-af6d-424b-8637-7dfe5e580f84","feb2c48a-8d16-44b3-a615-f13e79aec268","PiercingBody","پیرسینگ با جواهرات استیل","طراحی تاتو و هنر بدنی سفارشی","400000","72","https://picsum.photos/seed/nYU2o5xKZn/3998/322","true","false","3.5"
"bba2557f-d627-424e-bc3d-6000b2ca82ff","3afb5831-1be7-4462-aee3-9cc21c8b3b21","NailArtBasic","ناخن ژل کودک (رنگی و با طرح)","متخصصین ماساژ با تجربه","300000","33","https://loremflickr.com/1307/3644?lock=4094248028444632","true","true","3.6"
"c9fc98b8-ada7-45ca-9bb6-3dbcb4ae8226","d79d2838-0070-4835-bd5b-28e21f051062","BridalMakeup","آرایش عروس کامل (آزمایشی)","مشاوره شخصی در زمینه آرایش","2500000","34","https://picsum.photos/seed/q42ICAfNx0/3907/2558","true","true","4.2"
"930bac15-d45a-44d2-a13d-f5cfec7168f8","d79d2838-0070-4835-bd5b-28e21f051062","BridalMakeup","آرایش عروس روز عروسی","خلق سبک‌های خلاقانه برای هر مناسبت","4500000","61","https://loremflickr.com/3614/2869?lock=8619857135585942","true","true","3.4"
"4a6dfb04-aacd-476f-95b3-59705acedb06","d79d2838-0070-4835-bd5b-28e21f051062","BridalMakeup","آرایش عروس با محصولات لوکس (مثل Dior یا Chanel)","آرایش عروس و مهمانی","6000000","65","https://loremflickr.com/2678/2966?lock=3973011335994457","true","true","4.7"
"b905ef6c-1d6d-49cb-881c-70cd8e35b994","d79d2838-0070-4835-bd5b-28e21f051062","BridalMakeup","آرایش عروس مدرن (مینیمال)","خلق سبک‌های خلاقانه برای هر مناسبت","4000000","43","https://loremflickr.com/205/99?lock=2809812979582373","true","false","4.2"
"cafade61-fd2b-4258-9bc0-39900a82882b","d79d2838-0070-4835-bd5b-28e21f051062","BridalMakeup","آرایش عروس در محل","خلق سبک‌های خلاقانه برای هر مناسبت","7000000","66","https://loremflickr.com/2941/932?lock=3886807928334719","true","true","3.8"
"b646405b-f871-48d0-84ce-6e5d8947ce6b","d79d2838-0070-4835-bd5b-28e21f051062","PermanentMakeup","آرایش دائمی ابرو (Powder Brow)","مشاوره شخصی در زمینه آرایش","3500000","18","https://loremflickr.com/68/3430?lock=1792091475490676","true","false","3.7"
"f4ea6be8-62c7-4ca3-8305-00dd3d5c260a","d79d2838-0070-4835-bd5b-28e21f051062","PermanentMakeup","آرایش دائمی لب","آرایش عروس و مهمانی","3000000","25","https://picsum.photos/seed/3cEvOsHcr7/1579/273","true","false","3.7"
"c3962326-46e9-4ce5-b554-b023b61152a8","d79d2838-0070-4835-bd5b-28e21f051062","PermanentMakeup","آرایش دائمی خط چشم","مشاوره شخصی در زمینه آرایش","2800000","36","https://picsum.photos/seed/KuJSZdUrK/2429/3200","true","true","3.9"
"373d974b-b973-46ca-8108-7226af4c33df","d79d2838-0070-4835-bd5b-28e21f051062","EyelashExtensions","کاشت مژه تک‌تک (Classic)","آرایش حرفه‌ای برای مراسم و عروسی","900000","32","https://loremflickr.com/2647/703?lock=8788011114773052","true","true","3"
"d6a58240-935f-4a91-98e7-14afe8a460cb","d79d2838-0070-4835-bd5b-28e21f051062","EyelashExtensions","کاشت مژه ولوم (Volume)","آرایش حرفه‌ای برای مراسم و عروسی","1500000","15","https://loremflickr.com/2552/257?lock=1376318680875008","true","true","4.8"
"08991778-4ca0-4482-8ec9-5b07ceda67b3","d79d2838-0070-4835-bd5b-28e21f051062","EyelashExtensions","کاشت مژه مگا ولوم","خلق سبک‌های خلاقانه برای هر مناسبت","2000000","30","https://picsum.photos/seed/fyfOnUn7/1116/1510","true","false","3.3"
"56ab5949-ce91-4fe0-b62f-9be865559a98","d79d2838-0070-4835-bd5b-28e21f051062","EyebrowTinting","رنگ ابرو و مژه عروس","خلق سبک‌های خلاقانه برای هر مناسبت","300000","16","https://picsum.photos/seed/pKn2gZ/3056/2793","true","false","3.6"
"fb0cba10-a891-44ab-9b21-72d3d0aba544","e8f6756c-713d-41d8-8589-eff5de75dd65","BeardTrim","تراش ریش کامل","ماساژ درمانی و آرامش‌بخش","180000","30","https://picsum.photos/seed/skN8x2lrrm/2222/3120","true","true","3.9"
"5eaaa59e-b7fd-47b3-ab7b-7d2eab1a5af4","e8f6756c-713d-41d8-8589-eff5de75dd65","BeardTrim","تراش ریش با تیغ سنتی","جلسات آروماتراپی و سلامت","220000","48","https://picsum.photos/seed/twCoSeS/2443/3005","true","true","3.4"
"8bc67c1a-ef54-4684-b244-edea94153a59","e8f6756c-713d-41d8-8589-eff5de75dd65","HairColorMen","رنگ ریش","طراحی ناخن‌های خلاقانه","450000","66","https://loremflickr.com/1183/2612?lock=6362931311198947","true","true","3.8"
"d0e6aaa2-6e44-4a29-97e6-45e440503846","e8f6756c-713d-41d8-8589-eff5de75dd65","HairColorMen","رنگ سفیدی مو","آروماتراپی و خدمات سلامت و آرامش","300000","64","https://picsum.photos/seed/EWFujYCF/1681/966","true","true","4.8"
"c747e482-0a2d-462c-97e5-1c940abdd2df","ea2e29f3-cb4a-47ce-befe-65b2c08f68b2","DermalFillers","فیلر لب","آرتیست‌های خلاق برای سبک‌های منحصربه‌فرد","4000000","65","https://loremflickr.com/1015/2415?lock=3332073473420825","true","true","3.4"
"cf5b2ec3-2887-4695-9225-dd2292636c88","ea2e29f3-cb4a-47ce-befe-65b2c08f68b2","DermalFillers","فیلر گونه","رعایت بهداشت حرفه‌ای و ایمن","5000000","63","https://picsum.photos/seed/OsL1PH8eN/1363/2713","true","true","3.3"
"1dbdd194-9237-45fb-8104-5e3481991c69","ea2e29f3-cb4a-47ce-befe-65b2c08f68b2","DermalFillers","فیلر خط خنده","آروماتراپی و خدمات سلامت و آرامش","3500000","30","https://picsum.photos/seed/MMiCb/2770/1466","true","true","4.7"
"7a67ffee-b5ef-4d4e-a64f-aaa6e496df42","ea2e29f3-cb4a-47ce-befe-65b2c08f68b2","DermalFillers","فیلر پیشانی","درمان‌های پوست و صورت برای تجدید انرژی","4500000","42","https://picsum.photos/seed/ST6LRcxjGt/100/2382","true","true","3.8"
"499e96b0-bd62-4d50-bd86-c8913fb16ef5","ea2e29f3-cb4a-47ce-befe-65b2c08f68b2","SkinTightening","درمان چین‌وچروک با رادیوفرکانس","متخصصین ماساژ با تجربه","5000000","29","https://picsum.photos/seed/fYab60c/450/3627","true","true","3.1"
"3c64fe5e-fd44-4dd8-aab5-dafcf0c1a76f","ea2e29f3-cb4a-47ce-befe-65b2c08f68b2","PlateletRichPlasma","PRP صورت","آرایش عروس و مهمانی","3000000","24","https://picsum.photos/seed/rUlpYYnSv6/2741/1853","true","false","3.8"
"983740ca-01c3-431d-aeba-7d45e386057c","44f54ef3-e0c1-4eac-aa64-43c935bcd0ce","PigmentationTreatment","درمان لکه‌های خورشیدی","متخصصین معتبر در زمینه زیبایی","650000","30","https://picsum.photos/seed/DYePSGS2sM/1145/2980","true","true","3.8"
"4bb5bfa8-6327-4f7b-a5a0-449437b9dde7","44f54ef3-e0c1-4eac-aa64-43c935bcd0ce","Mesotherapy","میزوتراپی صورت","خدمات مانیکور و پدیکور","2500000","74","https://picsum.photos/seed/eF1kYZ/3305/3368","true","true","4.4"
"7904dc72-864b-4a1d-b7f2-d93cd605c1a7","aa3b6492-fd0b-4a47-8ed9-2dcaa604c4cb","TattooDesignSmall","تاتو اسم یا تاریخ","رعایت بهداشت حرفه‌ای و ایمن","1200000","64","https://loremflickr.com/3815/2371?lock=7531815228677191","true","false","4.8"
"e4211368-dae2-4659-a4d6-99d3c9baf801","aa3b6492-fd0b-4a47-8ed9-2dcaa604c4cb","TattooDesignMedium","تاتو متوسط (۵ تا ۱۰ سانتی‌متر)","متخصص در تاتوهای واقع‌گرایانه و هنری","2500000","69","https://loremflickr.com/1376/342?lock=2007616930364487","true","true","3.3"
"c9d7d81c-ca4e-438f-ae6c-6b3f4aefec3e","aa3b6492-fd0b-4a47-8ed9-2dcaa604c4cb","TattooDesignMedium","تاتو حیوان","طراحی تاتو و هنر بدنی سفارشی","3000000","50","https://picsum.photos/seed/2invNsZy0b/2840/2504","true","false","3.5"
"d991eb92-f62a-47bf-9bb2-1d6884432850","aa3b6492-fd0b-4a47-8ed9-2dcaa604c4cb","TattooDesignMedium","تاتو روی پا","متخصص در تاتوهای واقع‌گرایانه و هنری","2500000","25","https://picsum.photos/seed/dJlh8uqK/831/2171","true","true","4.3"
"44a490ca-fe9a-4bd3-a56e-9ec25b5b0803","aa3b6492-fd0b-4a47-8ed9-2dcaa604c4cb","HennaDesign","حنا دست (پیچیده)","آرتیست‌های خلاق برای سبک‌های منحصربه‌فرد","300000","23","https://loremflickr.com/3633/3911?lock=318854704952608","true","true","4.3"
"1364632c-15c8-4ac8-bdf1-90c6e6f5b47c","aa3b6492-fd0b-4a47-8ed9-2dcaa604c4cb","HennaDesign","حنا شب عروسی","طراحی تاتو و هنر بدنی سفارشی","1000000","66","https://picsum.photos/seed/bFQl6V/3028/1770","true","true","3.7"
"858b4b04-6126-4dd0-96ed-edc0c250967a","aa3b6492-fd0b-4a47-8ed9-2dcaa604c4cb","HennaDesign","حنا با جواهرات","متخصص در تاتوهای واقع‌گرایانه و هنری","600000","74","https://picsum.photos/seed/2oqVgfZTFD/961/3077","true","true","4.6"
"459f80cf-e98a-44a2-a083-4db4499511e2","aa3b6492-fd0b-4a47-8ed9-2dcaa604c4cb","HennaDesign","حنا با طلا","متخصص در تاتوهای واقع‌گرایانه و هنری","1000000","61","https://picsum.photos/seed/rt8GkxQ/3741/18","true","true","3.4"
"909e0416-2224-459b-a1ee-973881cab528","aa3b6492-fd0b-4a47-8ed9-2dcaa604c4cb","HennaDesign","حنا موقت (با رنگ)","آرتیست‌های خلاق برای سبک‌های منحصربه‌فرد","200000","74","https://loremflickr.com/3221/2332?lock=3456941432340372","true","false","3.4"
"1239b9f0-41fd-461e-b503-0c61493053e8","aa3b6492-fd0b-4a47-8ed9-2dcaa604c4cb","HennaDesign","حنا با نور فرابنفش","رعایت بهداشت حرفه‌ای و ایمن","400000","24","https://loremflickr.com/1272/3047?lock=2655120808741789","true","true","3.5"
"83f0065d-b836-43e6-a283-412537c8ab1d","aa3b6492-fd0b-4a47-8ed9-2dcaa604c4cb","HennaDesign","آموزش حنا (جلسه‌ای)","متخصص در تاتوهای واقع‌گرایانه و هنری","500000","61","https://picsum.photos/seed/7zi8p/1608/817","true","true","4.1"
"53e20e4d-14b9-4e2e-9f9c-83472aeb63fe","c2cc6546-546c-4b1e-a75a-b671a656a738","HairStyling","حالت دهی مو با فر","ارائه خدمات حرفه‌ای آرایش و رنگ مو","400000","51","https://loremflickr.com/3946/3115?lock=4774991013820460","true","true","3.8"
"18491aa5-30e3-42d4-9b05-95bc1fbeceb4","c2cc6546-546c-4b1e-a75a-b671a656a738","HairColoring","رنگ ریشه","آرایشگران حرفه‌ای با مراقبت شخصی","500000","49","https://picsum.photos/seed/iLlrvEX/1288/3648","true","true","4.1"
"91e0f78c-2ba2-4d50-b841-526af8d0381c","c2cc6546-546c-4b1e-a75a-b671a656a738","HairHighlightsBalayage","دکلره کامل","متخصص در درمان‌های مدرن مو","1200000","65","https://loremflickr.com/966/3238?lock=1094062196395036","true","true","3.3"
"b6b3a515-5b67-4b3d-895e-afbc3dd6a86f","c2cc6546-546c-4b1e-a75a-b671a656a738","HairHighlightsBalayage","هایلایت کامل","مدل‌های به‌روز برای خانم‌ها و آقایان","1500000","18","https://loremflickr.com/3036/533?lock=8305030229920","true","false","5"
"0280451c-b27b-4868-8a1e-cfe2c09e9d57","c2cc6546-546c-4b1e-a75a-b671a656a738","HairHighlightsBalayage","اُمِبرِه","ارائه خدمات حرفه‌ای آرایش و رنگ مو","1600000","52","https://picsum.photos/seed/S1flOe4/3463/1139","true","true","4.1"
"4f064f20-29f6-4365-a841-3692ebe164d2","c2cc6546-546c-4b1e-a75a-b671a656a738","HairKeratinTreatment","نانوکراتین","آرایشگران حرفه‌ای با مراقبت شخصی","3000000","27","https://loremflickr.com/2156/2886?lock=4890850206837171","true","false","3.1"
"eddc9800-1b24-43ad-84f8-a653a121974f","ff9b88b1-d04d-4601-bcdb-38bfea72b8d6","SkinTightening","درمان چین‌وچروک با رادیوفرکانس","درمان‌های آرامش‌بخش بدن و ماساژ","5000000","28","https://loremflickr.com/3581/3287?lock=8364354369096976","true","true","4.5"
"a7875cd1-b2bc-47c6-a56c-44b9aa0e9c78","ff9b88b1-d04d-4601-bcdb-38bfea72b8d6","HairRestoration","کاشت مو به روش DHI","تجربه لوکس اسپا برای آرامش","30000000","68","https://loremflickr.com/2559/1042?lock=2730327653715044","true","true","4.4"
"7b62f596-60d6-42a2-afd7-7798e20aa6e4","ff9b88b1-d04d-4601-bcdb-38bfea72b8d6","HairRestoration","کاشت سبیل","طراحی تاتو و هنر بدنی سفارشی","10000000","60","https://loremflickr.com/1737/1465?lock=5995366339247832","true","true","3.6"
"2de91884-64aa-4cf1-b421-61990ee2c630","ff9b88b1-d04d-4601-bcdb-38bfea72b8d6","HairRestoration","کاشت مو برای زنان","فناوری مدرن برای پوست صاف","28000000","68","https://loremflickr.com/2419/2480?lock=7767250323386615","true","false","3.1"
"965c3951-f968-476b-8e1a-0e575a1e5c10","50f7ea3f-e937-4d28-b6e5-3685291dd194","FadeHaircut","کوتاهی موی سر با طراحی (فید، فید بالا)","رعایت بهداشت حرفه‌ای و ایمن","350000","30","https://loremflickr.com/1363/3206?lock=3452298473174953","true","true","4.6"
"99037e14-3a75-4023-a503-ad0c371adf43","50f7ea3f-e937-4d28-b6e5-3685291dd194","BeardTrim","تراش ریش کامل","خدمات مانیکور و پدیکور","180000","47","https://picsum.photos/seed/3vnh4o53/1313/3231","true","true","4.9"
"866634fd-cab3-4fa1-b9a0-b4e91cc24a7d","50f7ea3f-e937-4d28-b6e5-3685291dd194","BeardTrim","تراش خط ریش (لاین)","ماساژ ورزشی و بافت عمیق","100000","72","https://picsum.photos/seed/jBtl8AWgH/3413/3853","true","true","3.8"
"1b7ef4a9-187a-4afd-bdfa-258239bafa29","50f7ea3f-e937-4d28-b6e5-3685291dd194","HairColorMen","رنگ ریش","درمان‌های پوست و صورت برای تجدید انرژی","450000","37","https://loremflickr.com/3241/1988?lock=4163730049203972","true","false","4.5"
"0577d082-85a2-4c58-9e13-7a7814c5e669","50f7ea3f-e937-4d28-b6e5-3685291dd194","HairColorMen","رنگ سفیدی مو","درمان‌های پوست و صورت برای تجدید انرژی","300000","59","https://picsum.photos/seed/k7b7Ojjtx/362/2392","true","false","3.3"
"d0affc4c-ad4a-4c43-9fac-21ead69b62e0","1bbef4f3-da41-4ae4-960f-dbdc10699998","FacialAntiAging","فیشیال جوانسازی","حذف موهای بدن و صورت با تخصص","700000","54","https://loremflickr.com/1594/424?lock=3570858131418285","true","true","4.6"
"329c749e-14ad-434b-9ad1-9c1f7d11370c","1bbef4f3-da41-4ae4-960f-dbdc10699998","FacialAntiAging","فیشیال الماسه","کوتاهی مو کلاسیک و مدرن مردانه","900000","25","https://picsum.photos/seed/8CoBJelj/1621/239","true","true","4.4"
"493d5f4f-a12f-448a-8a34-b893f8cda485","1bbef4f3-da41-4ae4-960f-dbdc10699998","FacialAntiAging","فیشیال طلایی","خدمات شخصی آرایش مردانه","1200000","38","https://picsum.photos/seed/kzPoq2/3094/774","true","true","4.6"
"342f4241-ae5e-4afd-b09f-ce026363b099","1bbef4f3-da41-4ae4-960f-dbdc10699998","FacialAntiAging","فیشیال با ویتامین C","درمان‌های پیشرفته زیبایی","750000","17","https://loremflickr.com/3761/1967?lock=1246341242682158","true","true","4.1"
"7efdcbe9-8dcd-478f-82cf-ad081dceb634","1bbef4f3-da41-4ae4-960f-dbdc10699998","FacialAntiAging","فیشیال با رتینول","متخصص در تاتوهای واقع‌گرایانه و هنری","900000","15","https://picsum.photos/seed/uUfq3f/280/2027","true","true","4.7"
"f6e7ab76-1be5-4afc-bfbb-eb57f3240b0e","1bbef4f3-da41-4ae4-960f-dbdc10699998","FacialAntiAging","فیشیال سبزیجات","خدمات پیشرفته لیزر برای حذف مو","550000","55","https://loremflickr.com/1894/2576?lock=6322150590399380","true","false","4.9"
"ac788eab-6ece-44f3-80e0-b9cddac73a38","1bbef4f3-da41-4ae4-960f-dbdc10699998","FacialAntiAging","فیشیال گلاب","طراحی ناخن‌های خلاقانه","500000","57","https://picsum.photos/seed/NyH6mpRiC/3398/1607","true","true","3.6"
"f4fb79d6-3ab1-495a-af01-9ec43d4099b8","1bbef4f3-da41-4ae4-960f-dbdc10699998","AcneTreatment","درمان جوش‌های زیر پوستی","متخصصین معتبر در زمینه زیبایی","600000","37","https://loremflickr.com/1043/2970?lock=4261716309562224","true","true","4.9"
"957acc96-5757-437a-8b84-0c8b6616c122","1bbef4f3-da41-4ae4-960f-dbdc10699998","AcneTreatment","درمان جوش‌های هورمونی","آروماتراپی و خدمات سلامت و آرامش","800000","70","https://loremflickr.com/2525/3469?lock=3687223031245700","true","true","4.8"
"20279121-d845-4e72-9139-ddfa1d2e1cec","1bbef4f3-da41-4ae4-960f-dbdc10699998","AcneTreatment","درمان روزاسه","درمان‌های پوست و صورت برای تجدید انرژی","900000","27","https://loremflickr.com/2594/854?lock=4156300450866674","true","true","4.6"
"4ba905ff-7003-4fc5-bf2e-ae08f587a2b6","1bbef4f3-da41-4ae4-960f-dbdc10699998","AcneTreatment","پاک‌سازی عمیق پوست","آرایش حرفه‌ای برای مراسم و عروسی","400000","23","https://loremflickr.com/2253/1029?lock=6313789119751600","true","true","3.9"
"5a0aeb56-6844-439b-b43d-7f4501274a52","1bbef4f3-da41-4ae4-960f-dbdc10699998","PRPTherapy","درمان ریزش مو با PRP","کوتاهی مو کلاسیک و مدرن مردانه","3000000","63","https://picsum.photos/seed/Q9z8Vmy/2253/3615","true","true","3.5"
"283c23bf-723f-4f6d-bafb-08359e6cff79","9a2fa4b3-1ee6-4fc5-a681-ec8867d0d470","KidsHaircut","تراش گردن و پشت گوش","آرتیست‌های خلاق برای سبک‌های منحصربه‌فرد","70000","20","https://picsum.photos/seed/L9U3Ozpp/718/1627","true","true","3.2"
"bf879688-447a-4754-84d0-5f93cfc3dbce","9a2fa4b3-1ee6-4fc5-a681-ec8867d0d470","KidsHaircut","فیش موی سر","فناوری مدرن برای پوست صاف","200000","43","https://picsum.photos/seed/qCAHR/3014/2497","true","true","3.9"
"34192303-66f5-4b07-9e13-5cce6dddc87b","9a2fa4b3-1ee6-4fc5-a681-ec8867d0d470","KidsHaircut","فیش ریش","آرایش حرفه‌ای برای مراسم و عروسی","150000","33","https://picsum.photos/seed/nMkDzG/1016/2463","true","true","4.7"
"f6f4a1c7-18f8-4ec6-9ec4-a6f6034ce8cb","9a2fa4b3-1ee6-4fc5-a681-ec8867d0d470","KidsHaircut","موهای زائد گوش و بینی","متخصصین معتبر در زمینه زیبایی","80000","69","https://loremflickr.com/3295/1626?lock=8476067708506496","true","true","4.7"
"1472d57e-9923-44ae-a2d9-1e655f679fff","9a2fa4b3-1ee6-4fc5-a681-ec8867d0d470","KidsHaircut","حالت دهی مو با موم یا ژل","راه‌حل‌های زیبایی مبتنی بر متخصصین پوست","120000","68","https://loremflickr.com/1388/2003?lock=2930247110407531","true","false","4.9"
"9b9d2eb5-26bb-4a8f-b1a4-f677c8cadc73","ac50b49c-1c98-4bca-a4e2-a3dc77b428e0","ManicureClassic","منیکور ساده","متخصصین حرفه‌ای مراقبت از ناخن","200000","60","https://picsum.photos/seed/ZCnQJkp/1613/3445","true","true","4.6"
"287e8b9d-3203-43b8-946a-6a54edd6e1ff","ac50b49c-1c98-4bca-a4e2-a3dc77b428e0","ManicureSpa","منیکور + پدیکور","متخصصین حرفه‌ای مراقبت از ناخن","400000","66","https://picsum.photos/seed/BKdoZJ/1893/3125","true","true","3.5"
"e6c5a1e7-8be9-4566-974b-273807cf9a02","ac50b49c-1c98-4bca-a4e2-a3dc77b428e0","ManicureSpa","پارافین تراپی دست","خدمات مانیکور و پدیکور","250000","19","https://loremflickr.com/597/3714?lock=8008134212013778","true","true","3.2"
"d3110e54-ed85-4ac8-a1d7-dfba11bffba4","ac50b49c-1c98-4bca-a4e2-a3dc77b428e0","PedicureSpa","پارافین تراپی پا","طراحی ناخن‌های خلاقانه","300000","38","https://loremflickr.com/269/511?lock=6652777818861302","true","false","4.3"
"090674e5-3dc4-4fa4-9412-94ec4edc9ade","ac50b49c-1c98-4bca-a4e2-a3dc77b428e0","NailArtBasic","رنگ ناخن با لاک حرفه‌ای","خدمات مانیکور و پدیکور","150000","59","https://loremflickr.com/3221/3820?lock=3571321560062760","true","true","3.2"
"e3abf605-5c0b-4e89-8ce1-1335e0964275","ac50b49c-1c98-4bca-a4e2-a3dc77b428e0","NailArtBasic","رنگ ناخن با لاک ژل","طراحی ناخن‌های خلاقانه","300000","54","https://loremflickr.com/2059/1589?lock=8301518621255631","true","true","3.5"
"57d53bc6-7c73-445f-bf20-f02080678490","ac50b49c-1c98-4bca-a4e2-a3dc77b428e0","NailRepair","رفع ناخن ژل","خدمات مانیکور و پدیکور","200000","19","https://picsum.photos/seed/xAYjsIq/2677/1334","true","true","4.2"
