id,owner_id,name,description,logo,cover_image,location_id,business_type_id,phone,email,website,instagram,whatsapp,rating,is_verified,is_active
"7665cc62-deae-41fb-a8bc-e41df7a78df8","12971863-f6a8-4543-b436-f4242f69375b","کلینیک لیزر ترانه","فناوری مدرن برای پوست صاف","https://acpytjs-wpyojq.net","https://lzcjlg-wenpyw.net/","eb6a1bb1-1f8c-4f56-be40-efd10d224fbc","LaserClinic","+982819214921","shahpwr.lachyny92@yahoo.com","http://qiricgcl-asnameh.ir","@arnwaz_mhdy6bwpwr73","null","4.4","true","true"
"329822e9-2b1a-42b9-a337-ec3f3a145194","43194e4d-01da-4825-a5ac-2adbe006c91a","سالن زیبایی مو (زن) گیتی","مدل‌های به‌روز برای خانم‌ها و آقایان","https://bfpm-lbnmgudq.net","https://tegbfwty-bbwmurmq.org","e2581870-916a-49dc-9a3c-b6bd990bcaad","HairSalon","+985837652944","nysha_hashmyan@hotmail.com","null","@pyrwz_kashy12","+985837652944","2.3","true","true"
"8e2bb46e-df4e-437e-8fcb-5b56aa7466bf","627b405c-9146-41be-840c-f2fa27587284","کلینیک زیبایی تخصصی (غیرجراحی) نازنین","خدمات پیشرفته لیزر برای حذف مو","https://exjol-jhwfkvqm.com","https://gwphqzb-hritocd.com/","f67a11aa-4961-4868-b13c-285fe46609d1","AestheticClinic","+982332909028","mhra18zfaq.hmaywn@hotmail.com","null","null","null","4.3","true","true"
"db34c81a-a232-4bcc-8873-72aeb44d2225","0ec20049-aec2-490e-b3aa-861bc8f5c268","سالن زیبایی کودکان نگین","مدیریت و اصلاح ریش","https://orxrauch-wvsboxu.info/","https://zweabty-pyftpe.org/","7c19b67b-82e7-4136-88fc-aa412d95d25f","KidsHairBeautySalon","+984595785178","bwyan40@yahoo.com","null","@dyba0","null","3.4","true","false"
"a9e64bba-8929-479f-a9d6-91d5b2bb5cfe","81e073ce-d069-4f4f-86d2-8dca99acaccd","کلینیک دندانپزشکی زیبایی مروارید","مراقبت حرفه‌ای از پوست و بدن","https://cwbwvzhz-mfkilxg.info/","https://gsisjrqw-fxgy.info/","c138785a-ee3f-41a8-80ca-2845cc0401cd","DentalClinic","+984159059605","null","null","null","+984159059605","2.7","true","false"
"ed4e8ac5-8c4a-4f16-a611-a07fa4c3956c","0d696cf5-4630-4f61-b0f6-693eb34b6e04","کلینیک لیزر هلیا","فناوری مدرن برای پوست صاف","https://prwkby-nlnlq.com","https://nkjpli-csazu.net","e4920cfb-d082-4996-a9be-f1f6dca2122e","LaserClinic","+985872988338","null","null","null","null","2.5","false","true"
"ac6c1698-c0b6-4252-ad4e-c3971df7a86f","7cef642c-13f9-4dd5-bdc3-0a86942f51fa","استودیو ناخن گیتی","ژل، اکریلیک و مراقبت از ناخن طبیعی","https://sgbdo-rzua.com","https://qrqnfp-vcgaddon.info/","119fadc9-4936-4cf7-9aa7-40179fe7fdc8","NailStudio","+985154466729","null","null","@mnyzhh_myrzadh90","null","1.5","true","true"
"9b6fbbc3-0dfa-45bb-b4ac-768b34b9a508","4c964c84-84b2-4802-a4c4-391e1cc2664c","استودیو خالکوبی و تاتو دریا","متخصص در تاتوهای واقع‌گرایانه و هنری","https://fdjfyjdc-ufdha.ir/","https://wtrf-nviqzcv.ir","9ae1498e-e413-4977-8622-f9d8628fe550","TattooStudio","+984577174501","null","null","null","null","4.5","true","true"
"02ef01c2-ea0a-4c05-918b-6c6503ce0bd7","a08dee7d-95f3-4f9d-8ce4-16d7feb51175","کلینیک مراقبت پوست آتوسا","طراحی ناخن‌های خلاقانه","https://wnoekb-bvzbsnm.com","https://teaw-qwcsjnm.info","1401daeb-62db-4db5-ac68-828431ef5c38","SkinCareClinic","+985895201880","a18zryafr_frhng@hotmail.com","null","@shbahng36","null","4.7","true","false"
"05451105-bb30-4718-9087-ac186a3fc1b3","d234be9f-01cd-4f3b-ad13-b78244eff004","استودیو آرایش سپیده","مشاوره شخصی در زمینه آرایش","https://bcsey-ptaykjw.org","https://whpwzscv-oqzeav.info","4532e6fc-4f91-4c1d-b209-b88c8455bc3a","MakeupStudio","+984569946673","dawr6bw.nazry58@yahoo.com","null","@mhrnaz_ghny","null","2.4","true","true"
"e4bbd02a-4f02-42bb-8804-f173cacfa8e2","b58efaac-b009-4515-9af2-34496b517bc2","کلینیک دندانپزشکی زیبایی مهوش","درمان‌های ایمن و مؤثر","https://hynywxan-gyxvc.org","https://tckihm-gsltaz.ir/","ec8e3536-c265-4780-9f16-59b31f9cfd07","DentalClinic","+984433399829","mazyar.mearf41@yahoo.com","null","null","null","4.6","true","true"
"62eb05de-04e3-46bf-b692-cb0eb6052106","34663eff-5ab0-4f2f-9bc4-92a78304e499","آرایشگاه مردانه نیلوفر","رعایت بهداشت حرفه‌ای و ایمن","https://oxpc-fjkmxidx.info/","https://uiamriu-xgmpemxk.com","6ed82f35-38d6-4ffb-9cca-9edbc5702c8d","Barbershop","+984175152518","rksana31@gmail.com","null","null","null","1.1","true","true"
"77b2b758-02f7-43aa-9aac-4371360f663f","6b73905b-51ec-494c-b416-430f2685b5a2","مرکز تناسب اندام و سلامت گلاره","تجربه لوکس اسپا برای آرامش","https://gfykpfzq-yhyifqh.net","https://gnrlg-gbrrm.org","8e7abfb9-695c-451d-ba9e-5f141830ee8d","FitnessWellnessCenter","+984535055422","arzhng_frj@gmail.com","null","null","null","2.7","true","false"
"74e6023f-36c9-44ed-afd4-b44f7256f957","94347876-f6b9-4df1-a43e-7f575e586b37","اسپا و ماساژ شیوا","آروماتراپی و خدمات سلامت و آرامش","https://ntzwpwvo-beoe.info/","https://tcjilmnb-qgjhh.info","3b66fce3-6813-4ad2-82b1-6f3a9fe2d562","SpaAndMassage","+984420813233","null","null","@kara_kyany","null","1.9","false","true"
"f223d37f-7f35-4d41-aace-86c65daf4ecb","b6540a47-4424-46d6-b85e-e788f4b0ab0b","آرایشگاه مردانه هانیه","راه‌حل‌های زیبایی مبتنی بر متخصصین پوست","https://xfuboka-madm.net","https://nykasnbr-eipmeiu.com","3325c422-17de-4866-ac2a-7c73bfc86949","Barbershop","+985868904953","null","null","null","null","1.7","true","true"
"ab53a105-bd8e-476d-9d20-5a9665653996","b2ad9436-2cf9-4448-965b-0d327c436a44","کلینیک زیبایی تخصصی (غیرجراحی) مینو","مدیریت و اصلاح ریش","https://aboisxd-ikef.org","https://rdkdnd-jooyyoti.info","2a8d29ca-5cde-433b-81fa-eaf16f3d50b2","AestheticClinic","+982640363243","frynaz42@gmail.com","null","@mhnaz60","null","4.9","true","true"
"cf7d6db6-2b7e-478b-ac82-cc41c845256c","2fd93868-d28b-47cb-b685-33197c0544e8","استودیو خالکوبی و تاتو زیبا","متخصص در تاتوهای واقع‌گرایانه و هنری","https://mrszxx-jkoc.ir/","https://dosr-rmhxlo.org","15a3ad58-d781-4af0-b9be-6d0d7033b7d4","TattooStudio","+983126513882","frjad69@hotmail.com","null","null","null","1.1","true","true"
"9b493847-eb53-4f82-bfc4-2855faaa9ee9","04e74987-77a7-44be-9713-133ae50e6ad6","کلینیک دندانپزشکی زیبایی بنفشه","درمان‌های ایمن و مؤثر","https://dfdddj-dkwkja.info/","https://fvfnu-vkoguc.info/","1ba1f344-a56b-4c43-bc25-2274d7f8a049","DentalClinic","+984495542419","khbd.frhng@hotmail.com","null","null","null","1.8","false","true"
"d431ab4c-0d67-4cf3-8625-128ee3eacdff","fd34e7fc-4148-4c97-bf7d-0caec8873a03","استودیو خالکوبی و تاتو یاسمن","آرتیست‌های خلاق برای سبک‌های منحصربه‌فرد","https://ooqofxz-mpzvmz.org","https://otamrnzq-ibdusq.info","bf9d2b03-7beb-40e0-a1d9-8b1a30d7ad93","TattooStudio","+984152763936","null","null","null","null","4.4","true","true"
"00df22d2-1d3f-4d7d-9258-a016727895f0","13632f68-f4f1-4ee4-a644-86bd693ff157","مرکز تناسب اندام و سلامت مهسا","لیزر و درمان‌های ضد پیری","https://ckwxja-puzaqze.net","https://vkqrdmj-kbsm.net","5adf760e-cb39-4968-89b6-e7ded1b665d8","FitnessWellnessCenter","+984450935688","null","null","null","null","0.64","false","true"
"e21f3b8f-b4c6-48e6-bf77-362c45e6ab37","a963630f-4f53-492c-8991-831cf716d310","آرایشگاه مردانه غزاله","ژل، اکریلیک و مراقبت از ناخن طبیعی","https://fkjze-kjkj.net","https://qdvhs-aglgkxt.ir","7ba13c41-607e-40ca-bc3e-3008a0699072","Barbershop","+985887464328","glalh.mhjwb58@gmail.com","null","@shyryn_mnwchhry54","null","4.9","true","true"
"9aa279e8-7b82-4560-a5a5-69faf5531dcd","d7c27277-92c6-4f51-8ba2-0185e2e7c6f0","استودیو خالکوبی و تاتو مهوش","رعایت بهداشت حرفه‌ای و ایمن","https://hrtvyrs-uyqhfo.info","https://ezwvsctg-todfz.com","9885e356-ad0a-4116-9ab6-7c298a350192","TattooStudio","+986111422362","null","null","@nrmk67","null","0.097","true","false"
"f3d42686-dd0f-490a-98f0-8cd15b7054d4","2fd93868-d28b-47cb-b685-33197c0544e8","کلینیک لیزر فرشته","درمان‌های ایمن و مؤثر","https://iftgrpaz-qcifii.ir/","https://afszyi-cmzkhpv.com","b4892bf3-4b42-49b0-b986-9bfea30ce46a","LaserClinic","+984438094368","null","null","null","null","5.0","true","false"
"e3c2cb47-0514-40ca-b20d-b0ee07f00ab9","dffe9ff7-dfec-48c3-b7af-7cdea846ba93","استودیو خالکوبی و تاتو بهار","آرتیست‌های خلاق برای سبک‌های منحصربه‌فرد","https://jgzlmrl-evswexq.info","https://bpnjw-ejbdely.com","0563664d-d9eb-4201-ae43-1dca343e47d3","TattooStudio","+982627756196","wygn_qmyshy1@hotmail.com","null","null","null","2.8","true","false"
"eb649802-fa0f-457a-8236-c90dd5819da9","640871f2-482b-42b2-9000-b6a7d0ba4e65","استودیو ناخن مریم","متخصصین حرفه‌ای مراقبت از ناخن","https://tkmqnfv-mffwvua.info","https://skvb-fbprqu.com","ed6cc113-40a5-4dca-b54e-a1011b7a8c02","NailStudio","+984559539066","syna94@yahoo.com","null","null","null","3.4","true","false"
"7c460f05-ef46-4823-a119-4142fb6254af","235ae8c7-a73f-4f70-b0f1-596d0257842d","آرایشگاه مردانه یاسمن","خلق سبک‌های خلاقانه برای هر مناسبت","https://tddiq-hjugwr.net/","https://ugsnngau-oyzeu.info/","b21f3be4-ac46-4097-8fba-ac17a34e164f","Barbershop","+984557363184","null","http://okwekvl-syzzhbk.com","null","null","1.2","true","true"
"ebd6543c-abc8-440d-9268-b8890aeed324","0b1c4f6f-6bd3-4f20-a29b-cb7015395a7a","کلینیک لیزر رز","حذف موهای بدن و صورت با تخصص","https://qlwk-doleba.com/","https://tszb-empv.net/","785fb12e-2e76-48c8-880b-a2a9dc5dc9f9","LaserClinic","+984152157280","sanaz_yahqy@gmail.com","null","null","null","2.2","true","true"
"7ea775d2-4a02-4ab5-a099-0d0553a6cc0f","af93e34b-c6dd-4bd7-bbf3-4f35e34876af","مرکز تناسب اندام و سلامت شیوا","خدمات مانیکور و پدیکور","https://lyfyxsjf-tmlq.net/","https://vtdxqc-dlltt.ir","a837c0da-ceb6-4e90-8f7e-043ab5bb5d03","FitnessWellnessCenter","+983151424610","shbbw10@yahoo.com","null","@srwr_wkyly0","null","3.3","true","true"
"33262503-b6eb-47e2-8e95-ebaa58de6f93","9f6ddd2f-565f-4337-b122-5ac9cc2e94dd","سالن زیبایی مو (زن) فرشته","ارائه خدمات حرفه‌ای آرایش و رنگ مو","https://yisbrqf-dzbr.net","https://rfagejf-wbfx.ir/","25084c4f-a2a9-4d85-9cb7-065214480d11","HairSalon","+982425475720","khzad67@yahoo.com","null","null","null","4.2","true","true"
"8247d8a9-b669-4ccd-8a49-f06eaccf8c71","078cb4a1-94b6-42a2-b97a-d04cf3f0c044","کلینیک لیزر رز","درمان‌های ایمن و مؤثر","https://moyfwsi-axent.org/","https://bnyaag-mlfmqt.ir/","cd348bea-f0ea-4db4-8243-405940285afe","LaserClinic","+984556889072","null","null","null","+984556889072","4.0","true","true"
"b8b7ae1a-7b9b-4d89-a580-e76bb2eea715","83cb2898-a7be-45f6-8dbf-19e3cbc37396","سالن زیبایی کودکان بیتا","ماساژ درمانی و آرامش‌بخش","https://gejewvmm-cklg.info","https://heqphumj-jojk.com","1b51c207-0801-4f36-a0d6-1597e1a5a8f4","KidsHairBeautySalon","+982881088999","dyanwsh.wkyly@gmail.com","null","@ngyn.elm6bwalhdy","null","1.7","false","true"
